location_name,year,cause_name,val,total_deaths,share
Nepal,2001,Orofacial clefts,85.07788379035937,193475.1720541984,0.0004397354083578559
Nepal,2001,Down syndrome,46.66092284765751,193475.1720541984,0.000241172664958718
Nepal,2001,Other chromosomal abnormalities,41.651974043468826,193475.1720541984,0.00021528330276817542
Nepal,2001,Congenital musculoskeletal and limb anomalies,36.249664929834225,193475.1720541984,0.0001873608098907883
Nepal,2001,Urogenital congenital anomalies,41.916799098779286,193475.1720541984,0.00021665208333313739
Nepal,2001,Digestive congenital anomalies,249.92756360144148,193475.1720541984,0.0012917810639363537
Nepal,2001,Other congenital birth defects,3.5009899006829417,193475.1720541984,1.809529286632295e-05
Nepal,2001,Cellulitis,0.2251503939728003,193475.1720541984,1.1637172438318272e-06
Nepal,2001,Pyoderma,0.5572078846968185,193475.1720541984,2.879996842906165e-06
Nepal,2001,Decubitus ulcer,1.418642217906649,193475.1720541984,7.3324251522528335e-06
Nepal,2001,Other skin and subcutaneous diseases,1.534699537285648,193475.1720541984,7.9322815480207e-06
Nepal,2001,Sudden infant death syndrome,472.11958082888253,193475.1720541984,0.0024402075771077602
Nepal,2001,Pedestrian road injuries,728.8548358952701,193475.1720541984,0.003767175023837659
Nepal,2001,Cyclist road injuries,69.21845153196594,193475.1720541984,0.0003577640003988507
Nepal,2001,Motorcyclist road injuries,305.5417227828974,193475.1720541984,0.0015792296217589392
Nepal,2000,Conflict and terrorism,364.9974101159849,197330.3272502659,0.001849677214861524
Nepal,2000,Multidrug-resistant tuberculosis without extensive drug resistance,826.1002527817643,197330.3272502659,0.004186382621937557
Nepal,2000,Extensively drug-resistant tuberculosis,10.698126632944854,197330.3272502659,5.4214305434039354e-05
Nepal,2000,HIV/AIDS - Drug-susceptible Tuberculosis,112.88494329212776,197330.3272502659,0.0005720607919985885
Nepal,2000,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,12.077999517378537,197330.3272502659,6.120701103414534e-05
